time,groupName,eventName,duration,eventURL,rsvpLimit,yesRSVPCount,city
2017-08-15T17:00:00-07:00,GDG Denver,Post Coding Tools - Best practices for apps with millions of downloads,0s,https://www.meetup.com/GDG-Denver/events/198063342/,0,15,DEN
2017-08-21T17:30:00-07:00,DevOps Boulder,DevOps Boulder Monthly!,0s,https://www.meetup.com/DevOps-Boulder/events/234679678/,65,4,DEN
2017-09-14T17:30:00-07:00,Boulder Linux Users Group (BLUG),Boulder Linux Users Group (BLUG) Monthly Meeting,0s,https://www.meetup.com/Boulder-Linux-Users-Group-BLUG/events/234656458/,0,3,DEN
2017-10-02T16:30:00-07:00,Colorado Technology Sales Roundtable,How to get your CRM and Marketing packages to co-exist and help you sell,0s,https://www.meetup.com/Colorado-Technology-Sales-Meetup/events/238867780/,0,4,DEN
2017-12-04T16:30:00-08:00,Colorado Technology Sales Roundtable,Christmas Party and no topic whatsoever.,2h0m0s,https://www.meetup.com/Colorado-Technology-Sales-Meetup/events/239469681/,0,3,DEN
2017-04-25T14:45:00-07:00,Hyperledger Boston,Dive into Hyperledger Fabric V1.0. Blockchain in Finance,3h15m0s,https://www.meetup.com/Hyperledger-Boston/events/229796866/,70,70,BOS
2017-04-25T15:00:00-07:00,Stan Users - Boston/Camberville,Teaching statistics with Stan,0s,https://www.meetup.com/Stan-Users-Boston-Camberville/events/238809290/,55,22,BOS
2017-04-25T15:00:00-07:00,Open Source Entrepreneur Network,From Project to Product - What You Should Know,2h30m0s,https://www.meetup.com/OSENMeetup/events/239109982/,0,45,BOS
2017-04-25T15:00:00-07:00,Boston Alexa Developers,Alexa developer and enthusiasts meetup - April edition,3h0m0s,https://www.meetup.com/Boston-Alexa-Developers/events/237785604/,0,113,BOS
2017-04-25T15:00:00-07:00,North Boston Azure Cloud User Group,Tim Smyth: App Services and Azure Sql,2h0m0s,https://www.meetup.com/North-Boston-Azure-Cloud-User-Group/events/239047121/,0,32,BOS
2017-04-27T15:00:00-07:00,Analytics.Club Boston,Analytics.Club Monthly Mixer - Seeking sponsor,2h0m0s,https://www.meetup.com/AC-BOS/events/235200222/,0,20,BOS
2017-04-25T15:30:00-07:00,The EntreTech Forum,Everything You Wanted To Know About Consulting But Were Afraid To Ask,2h30m0s,https://www.meetup.com/EntreTechForum/events/239282723/,0,8,BOS
2017-04-25T15:30:00-07:00,TensorFlow Boston,Deep Dive into TensorFlow #4,2h0m0s,https://www.meetup.com/TensorFlow-Boston/events/238825572/,1,1,BOS
2017-04-25T15:30:00-07:00,OpenAI Boston,Deep Dive into TensorFlow #4,2h0m0s,https://www.meetup.com/OpenAI-Boston/events/238825902/,1,1,BOS
2017-04-25T15:30:00-07:00,Canopy Somerville Meetup,The Canopy Startup Session | Exploring the New Green Economy | 4/25 6:30PM,2h30m0s,https://www.meetup.com/Canopy-City/events/239297332/,0,13,BOS
2017-04-25T16:00:00-07:00,Code for Boston,Weekly Hack Night,2h30m0s,https://www.meetup.com/Code-for-Boston/events/238760683/,50,20,BOS
2017-04-25T16:00:00-07:00,Tech in Motion: Boston,Player 1/Player 2 Gaming Mixer,0s,https://www.meetup.com/TechinmotionBoston/events/236643911/,300,288,BOS
2017-04-26T04:00:00-07:00,The Security of Things,10th Anniversary Source Boston Conference (MeetUp gets $100 off Admission),34h0m0s,https://www.meetup.com/The-Security-of-Things/events/239130130/,0,6,BOS
2017-04-26T08:00:00-07:00,TensorFlow Boston,ONLINE WEBINAR: Text Prediction Using Recurrent Neural Networks with TensorFlow,1h0m0s,https://www.meetup.com/TensorFlow-Boston/events/239155055/,1,1,BOS
2017-04-26T08:00:00-07:00,OpenAI Boston,ONLINE WEBINAR: Text Prediction Using Recurrent Neural Networks with TensorFlow,1h0m0s,https://www.meetup.com/OpenAI-Boston/events/239154910/,1,1,BOS
2017-04-26T10:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, Boston",Intro to Big Data AppHub: Kinesis to S3 & S3 to HDFS Sync App Templates,2h0m0s,https://www.meetup.com/Apex-Users-Group-Boston/events/239362222/,0,7,BOS
2017-04-26T10:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, Boston Chapter",Intro to Big Data AppHub: Kinesis to S3 & S3 to HDFS Sync App Templates,2h0m0s,https://www.meetup.com/Big-Data-Ingest-Boston/events/239362228/,0,10,BOS
2017-04-26T15:00:00-07:00,Boston React Native Meetup,Handling Navigation in Your React Native App and Elm Native UI in Production,0s,https://www.meetup.com/Boston-React-Native-Meetup/events/239105687/,100,80,BOS
2017-04-26T15:00:00-07:00,General Assembly Boston - Tech Talks,Meet & Hire Web Developers + UX Designers,2h0m0s,https://www.meetup.com/GA-Boston-TechTalks/events/239283575/,0,4,BOS
2017-04-26T15:00:00-07:00,The Boston Java Meetup Group,JAVA and API:Spring Boot+ AWS+AngularJS+Spring Data+JPA,0s,https://www.meetup.com/boston-java/events/238553303/,0,85,BOS
2017-04-26T15:00:00-07:00,Massachusetts Microservices Meetup,April 2017 Microservices Meetup,2h0m0s,https://www.meetup.com/Massachusetts-Microservices-Meetup/events/239217364/,0,54,BOS
2017-04-26T15:30:00-07:00,Boston Devops,"Effective Communication in DevOps. People, Process, Tools.",0s,https://www.meetup.com/Boston-Devops/events/238980604/,0,199,BOS
2017-04-26T16:00:00-07:00,DevOps hangops,"Containers, Kubernetes and Microservices [http://bit.ly/2nhCzXo]",2h0m0s,https://www.meetup.com/DevOps-hangops/events/239203416/,0,7,BOS
2017-04-26T16:00:00-07:00,Virtualization Meetup Group–Boston,"Containers, Kubernetes and Microservices [http://bit.ly/2nhC­zXo]",2h0m0s,https://www.meetup.com/VirtGBoston/events/239229390/,0,24,BOS
2017-04-27T10:00:00-07:00,The Security of Things,Online Event: Wireless on Wall Street - Capital Market Compliance and the IoT,1h0m0s,https://www.meetup.com/The-Security-of-Things/events/239336763/,0,23,BOS
2017-04-27T15:30:00-07:00,Boston DIG (Digital-Industrial Group),AR and Intelligent Manufacturing - co hosting with Boston AR,0s,https://www.meetup.com/Boston-DIG-Digital-Industrial-Group/events/239388251/,0,15,BOS
2017-04-27T15:30:00-07:00,Full Stack Boston,Managing Asynchronous Data & App State with React,0s,https://www.meetup.com/Full-Stack-Boston/events/238431353/,85,79,BOS
2017-04-27T16:00:00-07:00,The Boston Python User Group,PyCon Rehearsal 1: Comparing Unicode and Predicting Oscars,2h0m0s,https://www.meetup.com/bostonpython/events/238238860/,175,165,BOS
2017-04-29T05:00:00-07:00,Diversity IT Network,"HACKATHON: TECH FOR INCLUSIVE HEALTH -- $5,000 1st Prize!!",12h0m0s,https://www.meetup.com/DiversityITNetwork/events/238183706/,0,3,BOS
2017-04-29T06:00:00-07:00,HPC & GPU Supercomputing Group of Boston,GPU Acceleration Hackathon for Student Cluster Competition,7h0m0s,https://www.meetup.com/HPC-GPU-Supercomputing-Group-of-Boston/events/238856141/,50,15,BOS
2017-04-29T06:00:00-07:00,The Boston Python User Group,Tutorial: Intro to DSP (Digital Signal Processing),3h0m0s,https://www.meetup.com/bostonpython/events/238341199/,30,39,BOS
2017-04-29T10:00:00-07:00,The Boston Python User Group,Tutorial: How to Write and Debug C Extension Modules,3h0m0s,https://www.meetup.com/bostonpython/events/238341234/,30,33,BOS
2017-05-01T06:30:00-07:00,Boston 3D Bioprinting Meetup,Living Additive Manufacturing via Photoredox Catalysis,1h0m0s,https://www.meetup.com/Boston-3D-Bioprinting-Meetup/events/238198244/,0,17,BOS
2017-05-01T21:30:00-07:00,Red Hat Israel - The Open Source Leader,Join us to celebrate the doers who keep the lights on and the enterprise running,57h30m0s,https://www.meetup.com/RedHat-Open-Source-Leader/events/237133818/,0,4,BOS
2017-05-02T07:00:00-07:00,IoT: Boston/New England Internet of Things Meetup,Ridealong #65 Webinar on Incremental IoT Strategies,0s,https://www.meetup.com/Boston-New-England-Internet-of-Things-Meetup/events/239451956/,0,17,BOS
2017-05-02T09:00:00-07:00,Canopy Somerville Meetup,"Founder's Lunch @ Canopy May 2, 12:00-1:30PM",1h0m0s,https://www.meetup.com/Canopy-City/events/238492847/,0,3,BOS
2017-05-02T15:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston May Tech Social,3h0m0s,https://www.meetup.com/HackerNestBOS/events/235963397/,0,58,BOS
2017-05-02T15:30:00-07:00,Boston Drupal Group,Boston Drupal Meetup - May Lightning Talks,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381484/,0,18,BOS
2017-05-02T15:30:00-07:00,Boston Ruby Group,Project Night,3h0m0s,https://www.meetup.com/bostonrb/events/239310683/,35,25,BOS
2017-05-02T16:00:00-07:00,The Boston Python User Group,"PyCon Rehearsal 2: Laziness, Mongo, and Immutability",2h0m0s,https://www.meetup.com/bostonpython/events/238648235/,150,92,BOS
2017-05-02T16:00:00-07:00,Code for Boston,Weekly Hack Night,2h30m0s,https://www.meetup.com/Code-for-Boston/events/239409500/,50,3,BOS
2017-05-03T05:00:00-07:00,BOSTON #ODSC,ODSC East • Boston 2017 Data Science Conference & AI Expo (PAID EVENT),60h30m0s,https://www.meetup.com/open-source-data-science/events/237016921/,0,33,BOS
2017-05-03T06:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, Boston",Open Data Science CxO Summit & Expo,8h0m0s,https://www.meetup.com/Apex-Users-Group-Boston/events/236405762/,0,6,BOS
2017-05-03T06:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, Boston Chapter",ODSC East - Boston 2017 - Day 1,8h0m0s,https://www.meetup.com/Big-Data-Ingest-Boston/events/236405617/,0,3,BOS
2017-05-03T06:00:00-07:00,Analytics.Club Boston,ODSC East • Boston 2017 - 30% Discount Code for Members!,57h0m0s,https://www.meetup.com/AC-BOS/events/239414038/,0,5,BOS
2017-05-03T15:00:00-07:00,CyberDrivers - Boston,CyberDrivers Kickoff,0s,https://www.meetup.com/CyberDrivers-Boston/events/239139572/,0,24,BOS
2017-05-03T15:00:00-07:00,Windows Boston   (BAWSUG),Monthly Windows Boston Meeting,0s,https://www.meetup.com/WindowsBoston/events/238957785/,0,4,BOS
2017-05-03T15:00:00-07:00,Analytics.Club Boston,"The Intersection of Health, Technology, and Analytics",2h0m0s,https://www.meetup.com/AC-BOS/events/239453307/,0,28,BOS
2017-05-03T15:00:00-07:00,Data Management Association of New England,Building a Successful Enterprise Data Lake,3h0m0s,https://www.meetup.com/Data-Management-Association-of-New-England/events/239316409/,0,13,BOS
2017-05-03T15:30:00-07:00,@Boslab | Boston Open  Science Laboratory,Open House,2h0m0s,https://www.meetup.com/BosLab/events/239113325/,0,23,BOS
2017-05-03T15:30:00-07:00,SaaS Boston,Scaling SaaS Sales ($5m to $100m),0s,https://www.meetup.com/SaaS-Boston/events/239191738/,50,9,BOS
2017-05-03T16:00:00-07:00,Innovation Opportunities@CC,The Right Mix: Recipes for an effective design and engineering cocktail,0s,https://www.meetup.com/Innovation-Opportunities-CC/events/237511447/,50,7,BOS
2017-05-04T09:00:00-07:00,Boston Jenkins Area Meetup,DevOps Dojo,6h45m0s,https://www.meetup.com/Boston-Jenkins-Area-Meetup/events/237134421/,0,11,BOS
2017-05-04T10:00:00-07:00,Convergence - where tech meets,Convergence Boston - Convergence in Healthcare,3h0m0s,https://www.meetup.com/Convergence-where-tech-meets/events/237847275/,0,66,BOS
2017-05-04T15:30:00-07:00,Data Women,Talk Data to Me,2h0m0s,https://www.meetup.com/Data-Women/events/239174608/,0,22,BOS
2017-05-04T15:30:00-07:00,Hackers and Hustlers,"Discuss Startup Ideas, Network, Dinner & Drinks",0s,https://www.meetup.com/Hackers-and-Hustlers/events/239212668/,0,18,BOS
2017-05-04T15:30:00-07:00,Boston Ember.js Group,Making Web Frameworks Feel Tiny,0s,https://www.meetup.com/Boston-Ember-js/events/233998650/,0,12,BOS
2017-05-04T16:00:00-07:00,Boston Jenkins Area Meetup,Life Sciences and Jenkins,0s,https://www.meetup.com/Boston-Jenkins-Area-Meetup/events/237134375/,0,11,BOS
2017-05-05T14:00:00-07:00,Access Your Data Anywhere,Guardians of the Galaxy Vol. 2,0s,https://www.meetup.com/Access-Your-Data-Anywhere/events/239154405/,0,8,BOS
2017-05-05T16:00:00-07:00,Russian Speaking Engineering and Science Professionals,Discuss science and technology trends.,0s,https://www.meetup.com/Russian-Speaking-Engineering-and-Science-Professionals/events/239094395/,0,3,BOS
2017-05-06T06:00:00-07:00,The Boston Python User Group,Tutorial: Network Analysis Made Simple,0s,https://www.meetup.com/bostonpython/events/238341272/,30,38,BOS
2017-05-06T07:00:00-07:00,Boston Deep Learning PB-Scale AI Big Data Cloud IoT BootCamp,Weekly PB-Scale AI 40-Node 2TB Boot Camp: Build&Operate Data Pipeline&Data Lake,32h0m0s,https://www.meetup.com/Boston-Deep-Learning-PB-Scale-AI-Big-Data-Cloud-IoT-BootCamp/events/238837039/,60,6,BOS
2017-05-06T10:00:00-07:00,The Boston Python User Group,Tutorial: Complexity Science,3h0m0s,https://www.meetup.com/bostonpython/events/238341304/,30,37,BOS
2017-05-06T21:00:00-07:00,Boston PHP,"jQuery jAM, Season 10",0s,https://www.meetup.com/bostonphp/events/239239593/,0,5,BOS
2017-05-08T16:00:00-07:00,Framingham Go Usergroup,May 8th,1h30m0s,https://www.meetup.com/Framingham-Golang-Meetup/events/239382913/,0,6,BOS
2017-05-09T15:30:00-07:00,Boston Area Test Automators,Topic Coming Soon!,3h0m0s,https://www.meetup.com/Boston-Area-Test-Automators/events/239353529/,0,5,BOS
2017-05-09T15:30:00-07:00,CodePen Boston,May Meetup: CSS Grid,0s,https://www.meetup.com/CodePen-Boston/events/238785041/,0,37,BOS
2017-05-09T16:00:00-07:00,The Boston Python User Group,"PyCon Rehearsal 3: Deep Learning, and Bayesian Analysis",2h0m0s,https://www.meetup.com/bostonpython/events/238250191/,120,3,BOS
2017-05-10T15:00:00-07:00,The Boston Java Meetup Group,Java and Cloud: Hands on App development with container based services,0s,https://www.meetup.com/boston-java/events/239164474/,80,32,BOS
2017-05-10T16:00:00-07:00,Cambridge Developer Entrepreneur Networking Full Stack,"Discuss latest projects, what's working on growth hacking side plus networking",0s,https://www.meetup.com/Cambridge-Developer-Entrepreneur-Networking-Full-Stack/events/224342479/,0,294,BOS
2017-05-11T15:00:00-07:00,Serverless Boston,Serverless Boston @ AWS (Special Workshop),3h0m0s,https://www.meetup.com/Serverless-Boston/events/239367297/,70,38,BOS
2017-05-11T15:00:00-07:00,AWS Portsmouth User Group,AWS Boston is hosting a Zombie Apocalypse Workshop,0s,https://www.meetup.com/aws-portsmouth-user-group/events/239366929/,0,5,BOS
2017-05-11T15:15:00-07:00,Future of Data: Boston,"The Future of Spark, Spark Intro, and Spark with RapidMiner",0s,https://www.meetup.com/futureofdata-boston/events/239274405/,0,29,BOS
2017-05-11T15:30:00-07:00,Open Analytics Boston,Hold the date - Open Analytics talks - Placeholder,2h30m0s,https://www.meetup.com/Open-Analytics-Boston/events/239182381/,50,5,BOS
2017-05-11T15:30:00-07:00,The Boston Python User Group,"PyCon Rehearsal 4: Testing, Instagram and Library UX",2h30m0s,https://www.meetup.com/bostonpython/events/239381088/,0,3,BOS
2017-05-11T16:00:00-07:00,Cyber Study Group,AWS Cert Study Session #2,0s,https://www.meetup.com/Cyber-Study-Group/events/238578677/,0,7,BOS
2017-05-11T16:00:00-07:00,ACM Boston,Engineering Complex Behaviors in Biological Organisms with Jake Beal,2h0m0s,https://www.meetup.com/ACM-Boston/events/239336338/,200,21,BOS
2017-05-15T06:00:00-07:00,New England Association for Information Science & Technology,Library Carpentry Event,0s,https://www.meetup.com/neasist/events/238746551/,0,5,BOS
2017-05-17T16:00:00-07:00,Cyber Study Group,Mock Incident Response Tabletop Workshop,2h0m0s,https://www.meetup.com/Cyber-Study-Group/events/238677490/,0,14,BOS
2017-05-19T06:00:00-07:00,Boston Big Data Meetup,Big Data Symposium - Boston,8h0m0s,https://www.meetup.com/Boston-Big-Data-Meetup/events/236332254/,0,11,BOS
2017-05-22T06:00:00-07:00,Black Tech Boston,Inclusive Innovation Conference,8h0m0s,https://www.meetup.com/Black-Tech-Boston/events/238587979/,0,33,BOS
2017-05-22T15:30:00-07:00,Boston WordPress,Bostonwp May Meetup,0s,https://www.meetup.com/boston-wordpress-meetup/events/236712502/,0,7,BOS
2017-05-23T15:00:00-07:00,North Boston Azure Cloud User Group,J Sturtevant: Docker Fundamentals: Getting Started with Container Technologies,2h0m0s,https://www.meetup.com/North-Boston-Azure-Cloud-User-Group/events/238496333/,0,41,BOS
2017-05-25T06:00:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, Boston","Deep Learning Summit, Boston - Day 1",8h0m0s,https://www.meetup.com/Apex-Users-Group-Boston/events/236357131/,0,8,BOS
2017-05-25T06:00:00-07:00,"Big Data (native Hadoop) Ingest & Transform, Boston Chapter","Deep Learning in Healthcare Summit, Boston - Day 1",8h0m0s,https://www.meetup.com/Big-Data-Ingest-Boston/events/236357260/,0,3,BOS
2017-05-30T15:00:00-07:00,North Boston Azure Cloud User Group,"Dan Stolts: Nano, Containers, and DevOps on Azure",2h0m0s,https://www.meetup.com/North-Boston-Azure-Cloud-User-Group/events/238932562/,0,31,BOS
2017-05-30T15:00:00-07:00,Boston ServiceNow Developer Meetup,Boston Developer Kickoff,2h0m0s,https://www.meetup.com/Boston-ServiceNow-Developer-Meetup/events/238768204/,0,9,BOS
2017-05-31T15:00:00-07:00,Serverless Boston,Serverless Boston @ Microsoft,3h0m0s,https://www.meetup.com/Serverless-Boston/events/237481680/,60,53,BOS
2017-05-31T15:00:00-07:00,Citizen Futures,ON HOLD: The Future of Inclusive Governance,0s,https://www.meetup.com/citizen-futures/events/237023919/,0,5,BOS
2017-05-31T15:00:00-07:00,Citizen Futures,"ON HOLD: Tribalism, Global Mind, and the Future of Connected Societies",0s,https://www.meetup.com/citizen-futures/events/236998215/,0,13,BOS
2017-06-02T05:00:00-07:00,Windows Boston   (BAWSUG),"Powershell, DevOps, Containers, Nano and Azure Deep Dive Loadfest",0s,https://www.meetup.com/WindowsBoston/events/237003715/,220,18,BOS
2017-06-02T07:00:00-07:00,BOSNOG: The Boston Network Operators Group,BOSNOG Meeting & IX Peering Forum,10h0m0s,https://www.meetup.com/BOSNOG-The-Boston-Network-Operators-Group/events/239045101/,0,44,BOS
2017-06-03T06:00:00-07:00,IoT Central | Boston,Partner Event: MIT Internet of Things Hackathon,0s,https://www.meetup.com/IoT-Central-Boston/events/239093212/,0,14,BOS
2017-06-03T06:00:00-07:00,The EntreTech Forum,MIT Internet of Things Hackathon,8h0m0s,https://www.meetup.com/EntreTechForum/events/238985010/,0,12,BOS
2017-06-03T06:00:00-07:00,The Security of Things,MIT Internet of Things Hackathon,8h0m0s,https://www.meetup.com/The-Security-of-Things/events/238980051/,0,21,BOS
2017-06-03T06:15:00-07:00,"Next Gen Native Hadoop Big Data Apex Users Group, Boston",MIT Internet of Things Hackathon (FREE),7h45m0s,https://www.meetup.com/Apex-Users-Group-Boston/events/239001127/,0,5,BOS
2017-06-03T06:15:00-07:00,"Big Data (native Hadoop) Ingest & Transform, Boston Chapter",MIT Internet of Things Hackathon (FREE),7h45m0s,https://www.meetup.com/Big-Data-Ingest-Boston/events/239001180/,0,6,BOS
2017-06-03T06:30:00-07:00,North Boston Azure Cloud User Group,Docker And Azure Fundamentals Workshop,6h30m0s,https://www.meetup.com/North-Boston-Azure-Cloud-User-Group/events/239047877/,0,9,BOS
2017-06-05T07:00:00-07:00,Boston Cloud Computing Meetup,Cloud Foundry Training (NYC),104h0m0s,https://www.meetup.com/Boston-Cloud-Computing-Meetup/events/239328006/,0,5,BOS
2017-06-05T15:30:00-07:00,Boston Machine Learning,Automated Machine Learning,0s,https://www.meetup.com/bostonml/events/239249705/,0,407,BOS
2017-06-06T15:30:00-07:00,Boston Drupal Group,Boston Drupal Meetup - June Drupal Nights,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381455/,0,3,BOS
2017-06-08T15:30:00-07:00,Open Analytics Boston,Hold the date - Open Analytics talks - Placeholder,2h30m0s,https://www.meetup.com/Open-Analytics-Boston/events/238905114/,50,3,BOS
2017-06-08T15:30:00-07:00,Boston Ember.js Group,Monthly Meetup,0s,https://www.meetup.com/Boston-Ember-js/events/233998656/,0,3,BOS
2017-06-08T15:30:00-07:00,Tech in Motion: Boston,Built in Boston: Tech Showcase,0s,https://www.meetup.com/TechinmotionBoston/events/238953766/,0,26,BOS
2017-06-12T15:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston June Tech Social,3h0m0s,https://www.meetup.com/HackerNestBOS/events/235963430/,0,14,BOS
2017-06-13T15:00:00-07:00,Couchbase Boston,Sharing Use Cases about Couchbase,3h0m0s,https://www.meetup.com/Couchbase-Boston/events/239299957/,0,5,BOS
2017-06-14T15:00:00-07:00,Boston Artificial Intelligence & Deep Learning,GLM & GBM in H2O,2h0m0s,https://www.meetup.com/Boston-Artificial-Intelligence-Deep-Learning/events/239106745/,0,83,BOS
2017-06-15T15:00:00-07:00,Serverless Boston,Serverless Boston @Google,2h30m0s,https://www.meetup.com/Serverless-Boston/events/239038053/,70,50,BOS
2017-06-24T07:00:00-07:00,Operation Code: Boston,Build a Website with Github Pages!,0s,https://www.meetup.com/Operation-Code-Boston/events/239388460/,0,6,BOS
2017-06-26T15:30:00-07:00,Boston WordPress,Bostonwp June Meetup,0s,https://www.meetup.com/boston-wordpress-meetup/events/236716596/,0,5,BOS
2017-06-27T15:00:00-07:00,North Boston Azure Cloud User Group,Jeremy Hutchinson: Azure Search,2h0m0s,https://www.meetup.com/North-Boston-Azure-Cloud-User-Group/events/239047186/,0,3,BOS
2017-07-10T16:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston July Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963471/,0,5,BOS
2017-07-13T15:30:00-07:00,Boston Ember.js Group,Monthly Meetup,0s,https://www.meetup.com/Boston-Ember-js/events/233998663/,0,3,BOS
2017-07-13T15:30:00-07:00,Open Analytics Boston,Hold the date - Open Analytics talks - Placeholder,2h30m0s,https://www.meetup.com/Open-Analytics-Boston/events/238905101/,50,4,BOS
2017-07-27T06:00:00-07:00,Boston R/Bioconductor for Genomics,BioC 2017: Where Software and Biology Connect - Register at www.bioconductor.org,32h0m0s,https://www.meetup.com/Boston-R-Bioconductor-for-genomics/events/235582303/,0,15,BOS
2017-07-31T15:30:00-07:00,Boston WordPress,Bostonwp July Meetup,0s,https://www.meetup.com/boston-wordpress-meetup/events/236716606/,0,5,BOS
2017-08-01T15:30:00-07:00,Boston Drupal Group,Boston Drupal Meetup - August Drupal Nights,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381460/,0,3,BOS
2017-08-14T15:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston August Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963520/,0,5,BOS
2017-08-28T15:30:00-07:00,Boston WordPress,Bostonwp August Meetup,0s,https://www.meetup.com/boston-wordpress-meetup/events/236716618/,0,4,BOS
2017-09-05T15:30:00-07:00,Boston Drupal Group,Boston Drupal Meetup - September Lightning Talks,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381491/,0,6,BOS
2017-09-09T21:00:00-07:00,Boston PHP,"AWS Snack, Season 1",0s,https://www.meetup.com/bostonphp/events/235913738/,0,15,BOS
2017-09-11T16:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston September Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963540/,0,5,BOS
2017-09-30T21:00:00-07:00,Boston PHP,"Angular Stew, Season 1",0s,https://www.meetup.com/bostonphp/events/234422882/,0,14,BOS
2017-10-03T15:30:00-07:00,Boston Drupal Group,Boston Drupal Meetup - October Drupal Nights,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381467/,0,3,BOS
2017-10-09T16:00:00-07:00,HackerNest Boston Tech Socials,HackerNest Boston October Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963543/,0,5,BOS
2017-11-07T15:30:00-08:00,Boston Drupal Group,Boston Drupal Meetup - November Lightning Talks,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381496/,0,6,BOS
2017-11-13T16:00:00-08:00,HackerNest Boston Tech Socials,HackerNest Boston November Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963552/,0,5,BOS
2017-12-05T15:30:00-08:00,Boston Drupal Group,Boston Drupal Meetup - December Drupal Nights,2h30m0s,https://www.meetup.com/Boston-Drupal-Group/events/236381471/,0,3,BOS
2018-01-06T21:00:00-08:00,Boston PHP,"Drupal Diner, Season 2",0s,https://www.meetup.com/bostonphp/events/221481907/,0,31,BOS
2018-01-15T16:00:00-08:00,HackerNest Boston Tech Socials,HackerNest Boston January Tech Social,0s,https://www.meetup.com/HackerNestBOS/events/235963438/,0,5,BOS
